traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week,vehicle_count_norm,avg_speed_norm,visibility_norm
497,2023-03-17,01:10:00,East,Arterial,45.0,26.54,Snow,1,Yellow,0,Fatal,Poor,Friday,0.19838809671419713,0.17339343746723973,0.0
498,2023-12-05,09:05:00,South,Crossroad,29.0,29.75,Snow,4,Red,0,Fatal,Good,Tuesday,0.11903285802851829,0.2070447636020547,0.3333333333333333
499,2023-11-04,04:50:00,Central,Arterial,85.0,37.13,Fog,3,Green,0,Fatal,Poor,Saturday,0.39677619342839426,0.28441136387462,0.2222222222222222
500,2023-11-02,18:04:00,South,Crossroad,38.0,36.58,Snow,1,Green,0,Fatal,Good,Thursday,0.16367017978921264,0.2786455603312716,0.0
501,2023-09-16,21:26:00,South,Highway,177.0,71.4,Rain,10,Red,1,Fatal,Poor,Saturday,0.8530688158710477,0.6436733410210714,1.0
502,2023-09-15,03:05:00,West,Arterial,51.0,33.53,Clear,7,Yellow,0,Fatal,Poor,Friday,0.22814631122132673,0.24667155886361253,0.6666666666666665
503,2023-07-09,01:44:00,Central,Crossroad,63.0,35.15,Rain,6,Red,0,Fatal,Fair,Sunday,0.28766274023558586,0.2636544711185659,0.5555555555555556
504,2023-12-23,18:06:00,West,Arterial,67.0,37.08,Fog,1,Red,0,Fatal,Good,Saturday,0.30750154990700557,0.28388719991613376,0.0
505,2023-10-06,13:16:00,South,Highway,170.0,74.65,Clear,2,Yellow,0,Fatal,Poor,Friday,0.8183508989460632,0.6777439983226754,0.1111111111111111
506,2023-07-12,20:13:00,East,Crossroad,76.0,33.58,Fog,4,Green,0,Fatal,Good,Wednesday,0.3521388716676999,0.24719572282209873,0.3333333333333333
507,2023-05-10,08:54:00,Central,Crossroad,91.0,26.49,Fog,4,Yellow,0,Fatal,Fair,Wednesday,0.42653440793552383,0.17286927350875353,0.3333333333333333
508,2023-07-31,17:50:00,Central,Crossroad,84.0,33.58,Rain,9,Red,0,Fatal,Poor,Monday,0.39181649101053934,0.24719572282209873,0.8888888888888888
509,2023-06-07,18:22:00,West,Arterial,36.0,35.16,Clear,8,Yellow,0,Fatal,Good,Wednesday,0.15375077495350278,0.2637593039102631,0.7777777777777777
510,2023-03-24,03:13:00,Central,Crossroad,43.0,35.39,Fog,1,Yellow,1,Fatal,Poor,Friday,0.18846869187848728,0.26617045811929974,0.0
511,2023-01-03,02:52:00,South,Crossroad,60.0,27.41,Snow,5,Green,0,Fatal,Good,Tuesday,0.2727836329820211,0.1825138903448999,0.4444444444444445
512,2023-02-10,19:02:00,West,Crossroad,49.0,49.14,Fog,1,Yellow,0,Fatal,Poor,Friday,0.21822690638561687,0.41031554670300874,0.0
513,2023-03-31,20:31:00,West,Highway,184.0,67.49,Rain,5,Yellow,0,Fatal,Poor,Friday,0.8877867327960322,0.6026837194674494,0.4444444444444445
514,2023-11-03,16:33:00,South,Arterial,50.0,41.2,Clear,1,Red,0,Fatal,Good,Friday,0.2231866088034718,0.3270783100953979,0.0
515,2023-02-14,08:49:00,West,Residential,62.0,23.82,Snow,4,Red,0,Fatal,Poor,Tuesday,0.28270303781773093,0.14487891812558967,0.3333333333333333
516,2023-12-27,02:58:00,North,Residential,44.0,18.65,Fog,2,Red,0,Fatal,Fair,Wednesday,0.1934283942963422,0.0906803648181151,0.1111111111111111
517,2023-04-10,14:59:00,West,Highway,157.0,69.18,Fog,1,Green,0,Fatal,Fair,Monday,0.7538747675139491,0.6204004612642835,0.0
518,2023-09-15,09:21:00,North,Residential,40.0,44.59,Fog,4,Yellow,0,Fatal,Fair,Friday,0.1735895846249225,0.3626166264807632,0.3333333333333333
519,2023-05-05,10:49:00,West,Crossroad,25.0,25.36,Clear,5,Red,0,Fatal,Good,Friday,0.09919404835709858,0.1610231680469651,0.4444444444444445
520,2023-11-21,07:43:00,South,Residential,54.0,40.38,Snow,9,Red,1,Major,Poor,Tuesday,0.2430254184748915,0.31848202117622393,0.8888888888888888
521,2023-05-08,09:05:00,West,Residential,83.0,35.41,Clear,8,Yellow,0,Major,Good,Monday,0.3868567885926844,0.26638012370269415,0.7777777777777777
522,2023-04-22,18:17:00,South,Arterial,71.0,31.69,Snow,4,Yellow,0,Major,Good,Saturday,0.3273403595784253,0.22738232519131985,0.3333333333333333
523,2023-05-16,06:14:00,South,Arterial,46.0,39.07,Fog,1,Green,0,Major,Good,Tuesday,0.20334779913205206,0.3047489254638851,0.0
524,2023-12-13,21:31:00,Central,Highway,163.0,64.24,Clear,10,Red,0,Major,Fair,Wednesday,0.7836329820210787,0.5686130621658454,1.0
525,2023-10-22,08:31:00,South,Residential,79.0,43.04,Snow,3,Green,1,Major,Poor,Sunday,0.3670179789212647,0.3463675437676905,0.2222222222222222
526,2023-09-02,17:02:00,Central,Residential,37.0,35.17,Snow,8,Yellow,0,Major,Good,Saturday,0.1587104773713577,0.2638641367019604,0.7777777777777777
527,2023-12-24,16:29:00,East,Highway,159.0,82.61,Clear,7,Yellow,0,Major,Good,Sunday,0.763794172349659,0.7611909005136807,0.6666666666666665
528,2023-06-16,11:39:00,East,Arterial,38.0,26.63,Fog,4,Green,0,Major,Fair,Friday,0.16367017978921264,0.17433693259251493,0.3333333333333333
529,2023-06-25,11:11:00,West,Crossroad,49.0,41.38,Rain,6,Red,0,Major,Poor,Sunday,0.21822690638561687,0.32896530034594823,0.5555555555555556
530,2023-07-25,08:28:00,South,Arterial,60.0,29.04,Rain,5,Green,0,Major,Poor,Tuesday,0.2727836329820211,0.19960163539155046,0.4444444444444445
531,2023-10-12,13:54:00,West,Arterial,65.0,10.0,Rain,8,Yellow,0,Major,Good,Thursday,0.2975821450712957,0.0,0.7777777777777777
532,2023-04-01,13:31:00,South,Residential,72.0,18.08,Snow,9,Red,0,Major,Fair,Saturday,0.3323000619962802,0.08470489569137225,0.8888888888888888
533,2023-01-25,12:06:00,South,Highway,142.0,55.04,Rain,2,Red,0,Major,Fair,Wednesday,0.6794792312461252,0.47216689380438204,0.1111111111111111
534,2023-06-21,08:23:00,East,Residential,24.0,41.29,Fog,1,Green,0,Major,Fair,Wednesday,0.09423434593924365,0.32802180522067304,0.0
535,2023-12-14,19:12:00,Central,Arterial,40.0,34.77,Fog,4,Red,0,Major,Fair,Thursday,0.1735895846249225,0.2596708250340707,0.3333333333333333
536,2023-08-17,02:24:00,Central,Residential,49.0,35.82,Snow,3,Yellow,0,Major,Good,Thursday,0.21822690638561687,0.2706782681622812,0.2222222222222222
537,2023-06-22,13:40:00,Central,Crossroad,51.0,27.17,Clear,6,Green,0,Major,Good,Thursday,0.22814631122132673,0.17999790334416604,0.5555555555555556
538,2023-06-12,20:18:00,East,Crossroad,69.0,28.05,Fog,4,Red,0,Major,Fair,Monday,0.3174209547427154,0.18922318901352342,0.3333333333333333
539,2023-04-05,00:08:00,South,Residential,18.0,35.72,Clear,7,Green,0,Major,Good,Wednesday,0.06447613143211407,0.26962994024530873,0.6666666666666665
540,2023-02-02,15:35:00,North,Highway,180.0,70.8,Snow,2,Yellow,0,Major,Good,Thursday,0.8679479231246124,0.6373833735192368,0.1111111111111111
541,2023-03-21,02:41:00,West,Residential,43.0,29.21,Rain,5,Green,0,Major,Poor,Tuesday,0.18846869187848728,0.2013837928504036,0.4444444444444445
542,2023-03-06,04:33:00,South,Highway,143.0,100.77,Clear,6,Yellow,0,Major,Fair,Monday,0.6844389336639801,0.9515672502358739,0.5555555555555556
543,2023-08-28,17:59:00,East,Crossroad,57.0,35.44,Rain,3,Yellow,0,Major,Poor,Monday,0.2579045257284563,0.2666946220777859,0.2222222222222222
544,2023-08-22,20:47:00,Central,Crossroad,70.0,33.91,Fog,2,Red,0,Major,Fair,Tuesday,0.32238065716057035,0.2506552049481077,0.1111111111111111
545,2023-08-15,09:23:00,West,Residential,44.0,30.43,Rain,1,Red,0,Major,Good,Tuesday,0.1934283942963422,0.21417339343746722,0.0
546,2023-03-11,11:18:00,West,Highway,148.0,63.7,Snow,1,Red,0,Major,Fair,Saturday,0.7092374457532548,0.5629520914141944,0.0
547,2023-05-30,19:14:00,North,Residential,64.0,32.42,Rain,7,Red,0,Major,Poor,Tuesday,0.2926224426534408,0.23503511898521862,0.6666666666666665
548,2023-03-25,22:47:00,West,Crossroad,64.0,31.35,Rain,7,Red,0,Major,Good,Saturday,0.2926224426534408,0.2238180102736136,0.6666666666666665
549,2023-09-22,19:51:00,East,Residential,51.0,16.01,Fog,1,Red,0,Major,Good,Friday,0.22814631122132673,0.063004507810043,0.0
550,2023-05-29,03:40:00,West,Crossroad,68.0,34.77,Fog,4,Yellow,0,Major,Poor,Monday,0.3124612523248605,0.2596708250340707,0.3333333333333333
551,2023-01-10,04:03:00,Central,Highway,169.0,40.83,Rain,5,Green,0,Major,Fair,Tuesday,0.8133911965282082,0.32319949680259985,0.4444444444444445
552,2023-08-13,23:00:00,South,Highway,191.0,62.88,Rain,4,Green,0,Major,Fair,Sunday,0.9225046497210166,0.5543558024950205,0.3333333333333333
553,2023-06-09,15:23:00,West,Highway,172.0,55.68,Fog,1,Green,0,Major,Good,Friday,0.828270303781773,0.4788761924730055,0.0
554,2023-07-20,02:34:00,West,Arterial,62.0,23.57,Rain,1,Red,1,Fatal,Fair,Thursday,0.28270303781773093,0.1422580983331586,0.0
555,2023-05-08,12:49:00,West,Arterial,37.0,59.14,Clear,2,Green,0,Fatal,Fair,Monday,0.1587104773713577,0.5151483384002516,0.1111111111111111
556,2023-04-17,15:24:00,East,Residential,46.0,33.74,Rain,1,Yellow,0,Fatal,Poor,Monday,0.20334779913205206,0.24887304748925465,0.0
557,2023-10-09,16:07:00,East,Crossroad,67.0,35.97,Fog,1,Green,0,Fatal,Fair,Monday,0.30750154990700557,0.2722507600377398,0.0
558,2023-04-22,03:15:00,West,Residential,53.0,43.65,Clear,10,Green,0,Fatal,Fair,Saturday,0.23806571605703658,0.3527623440612223,1.0
559,2023-05-05,00:02:00,Central,Crossroad,98.0,31.54,Rain,4,Red,0,Fatal,Good,Friday,0.4612523248605084,0.22580983331586119,0.3333333333333333
560,2023-02-16,21:39:00,East,Highway,154.0,90.51,Clear,3,Red,0,Fatal,Poor,Thursday,0.7389956602603843,0.8440088059545027,0.2222222222222222
561,2023-02-24,04:31:00,South,Residential,72.0,41.5,Fog,2,Red,1,Major,Poor,Friday,0.3323000619962802,0.3302232938463151,0.1111111111111111
562,2023-07-03,23:08:00,East,Highway,162.0,54.86,Snow,9,Yellow,0,Major,Fair,Monday,0.7786732796032237,0.47027990355383165,0.8888888888888888
563,2023-12-23,15:12:00,Central,Arterial,82.0,22.83,Fog,4,Red,0,Major,Poor,Saturday,0.3818970861748295,0.13450047174756263,0.3333333333333333
564,2023-11-03,17:10:00,North,Arterial,56.0,25.97,Snow,9,Red,0,Major,Fair,Friday,0.25294482331060136,0.16741796834049688,0.8888888888888888
565,2023-01-01,20:32:00,West,Arterial,48.0,43.29,Clear,10,Yellow,0,Major,Fair,Sunday,0.21326720396776194,0.3489883635601216,1.0
566,2023-02-02,21:34:00,West,Arterial,56.0,35.38,Snow,10,Yellow,0,Major,Good,Thursday,0.25294482331060136,0.2660656253276025,1.0
567,2023-07-29,20:20:00,North,Highway,182.0,84.54,Clear,3,Green,0,Major,Good,Saturday,0.8778673279603223,0.7814236293112486,0.2222222222222222
568,2023-04-14,03:31:00,South,Highway,145.0,89.64,Clear,7,Yellow,0,Major,Poor,Friday,0.69435833849969,0.8348883530768425,0.6666666666666665
569,2023-09-27,19:44:00,Central,Residential,73.0,27.72,Clear,10,Red,0,Major,Good,Wednesday,0.33725976441413513,0.18576370688751442,1.0
570,2023-01-07,06:41:00,West,Highway,161.0,69.61,Snow,6,Yellow,0,Major,Good,Saturday,0.7737135771853688,0.6249082713072649,0.5555555555555556
571,2023-08-01,11:50:00,North,Residential,44.0,53.76,Clear,5,Yellow,0,Major,Good,Tuesday,0.1934283942963422,0.4587482964671349,0.4444444444444445
572,2023-04-21,16:06:00,North,Arterial,46.0,33.0,Snow,9,Green,0,Major,Good,Friday,0.20334779913205206,0.24111542090365867,0.8888888888888888
573,2023-10-19,20:11:00,Central,Crossroad,46.0,40.16,Clear,6,Yellow,0,Major,Poor,Thursday,0.20334779913205206,0.31617569975888454,0.5555555555555556
574,2023-12-26,21:27:00,North,Arterial,28.0,20.48,Rain,9,Yellow,0,Major,Fair,Tuesday,0.11407315561066336,0.10986476569871058,0.8888888888888888
575,2023-03-22,17:38:00,West,Residential,81.0,25.22,Fog,3,Yellow,0,Major,Fair,Wednesday,0.37693738375697455,0.1595555089632037,0.2222222222222222
576,2023-11-21,13:52:00,East,Arterial,30.0,14.77,Rain,5,Red,0,Major,Poor,Tuesday,0.12399256044637322,0.05000524163958485,0.4444444444444445
577,2023-08-20,14:25:00,North,Highway,137.0,53.42,Fog,2,Yellow,0,Major,Good,Sunday,0.6546807191568506,0.45518398154942863,0.1111111111111111
578,2023-06-04,00:19:00,South,Arterial,82.0,40.08,Fog,3,Green,0,Major,Poor,Sunday,0.3818970861748295,0.3153370374253066,0.2222222222222222
579,2023-09-19,17:36:00,Central,Arterial,36.0,62.52,Clear,6,Green,0,Major,Fair,Tuesday,0.15375077495350278,0.5505818219939197,0.5555555555555556
580,2023-05-16,11:56:00,Central,Arterial,69.0,29.4,Rain,2,Red,0,Major,Fair,Tuesday,0.3174209547427154,0.20337561589265118,0.1111111111111111
581,2023-10-19,06:46:00,North,Residential,5.0,50.33,Snow,10,Green,0,Major,Fair,Thursday,0.0,0.42279064891498064,1.0
582,2023-02-18,19:41:00,East,Highway,122.0,50.84,Snow,6,Green,0,Major,Good,Saturday,0.5802851828890266,0.42813712129154,0.5555555555555556
583,2023-08-11,13:59:00,North,Arterial,70.0,64.4,Clear,7,Yellow,1,Fatal,Poor,Friday,0.32238065716057035,0.5702903868330014,0.6666666666666665
584,2023-01-22,10:34:00,Central,Arterial,77.0,36.51,Fog,2,Yellow,1,Fatal,Poor,Sunday,0.35709857408555484,0.2779117307893909,0.1111111111111111
585,2023-07-21,14:48:00,Central,Highway,161.0,70.83,Rain,7,Red,0,Fatal,Fair,Friday,0.7737135771853688,0.6376978718943286,0.6666666666666665
586,2023-06-22,02:30:00,Central,Highway,165.0,66.25,Snow,7,Red,0,Fatal,Good,Thursday,0.7935523868567885,0.5896844532969913,0.6666666666666665
587,2023-12-24,04:48:00,South,Crossroad,52.0,31.5,Rain,10,Red,0,Fatal,Fair,Sunday,0.23310601363918165,0.22539050214907225,1.0
588,2023-11-12,23:33:00,South,Arterial,34.0,37.19,Clear,6,Red,0,Fatal,Fair,Sunday,0.14383137011779293,0.2850403606248034,0.5555555555555556
589,2023-10-22,02:07:00,West,Crossroad,16.0,31.21,Fog,3,Red,0,Fatal,Good,Sunday,0.05455672659640422,0.2223503511898522,0.2222222222222222
590,2023-12-02,00:49:00,East,Arterial,30.0,23.17,Fog,2,Yellow,0,Fatal,Fair,Saturday,0.12399256044637322,0.13806478666526895,0.1111111111111111
591,2023-04-30,06:43:00,East,Arterial,53.0,53.92,Clear,1,Green,0,Fatal,Poor,Sunday,0.23806571605703658,0.46042562113429086,0.0
592,2023-11-14,04:55:00,East,Highway,168.0,51.44,Fog,3,Yellow,0,Fatal,Good,Tuesday,0.8084314941103533,0.43442708879337455,0.2222222222222222
593,2023-01-12,10:13:00,Central,Arterial,30.0,39.53,Rain,5,Yellow,0,Fatal,Poor,Thursday,0.12399256044637322,0.3095712338819583,0.4444444444444445
594,2023-11-15,23:09:00,North,Crossroad,30.0,37.75,Clear,1,Red,0,Fatal,Good,Wednesday,0.12399256044637322,0.290910996959849,0.0
595,2023-12-23,19:17:00,North,Crossroad,61.0,30.32,Clear,5,Green,0,Fatal,Fair,Saturday,0.277743335399876,0.21302023272879755,0.4444444444444445
596,2023-12-04,11:55:00,North,Highway,152.0,53.33,Fog,2,Yellow,0,Fatal,Fair,Monday,0.7290762554246745,0.4542404864241535,0.1111111111111111
597,2023-09-18,22:06:00,East,Crossroad,37.0,43.2,Clear,9,Green,0,Fatal,Good,Monday,0.1587104773713577,0.34804486843484644,0.8888888888888888
598,2023-10-15,22:01:00,North,Arterial,18.0,35.52,Fog,4,Red,0,Fatal,Fair,Sunday,0.06447613143211407,0.2675332844113639,0.3333333333333333
599,2023-01-10,11:43:00,East,Residential,49.0,36.42,Fog,3,Green,0,Fatal,Poor,Tuesday,0.21822690638561687,0.27696823566411577,0.2222222222222222
600,2023-11-17,08:56:00,West,Highway,154.0,74.91,Fog,3,Green,0,Fatal,Good,Friday,0.7389956602603843,0.6804696509068037,0.2222222222222222
601,2023-12-03,04:05:00,West,Arterial,52.0,28.56,Snow,3,Green,0,Fatal,Poor,Sunday,0.23310601363918165,0.1945696613900828,0.2222222222222222
602,2023-06-09,19:21:00,West,Arterial,52.0,36.35,Rain,10,Yellow,0,Fatal,Good,Friday,0.23310601363918165,0.27623440612223504,1.0
603,2023-04-14,04:19:00,Central,Arterial,50.0,32.32,Snow,10,Green,0,Fatal,Poor,Friday,0.2231866088034718,0.23398679106824616,1.0
604,2023-06-12,02:35:00,Central,Highway,135.0,58.7,Rain,1,Red,0,Fatal,Good,Monday,0.6447613143211407,0.510535695565573,0.0
605,2023-07-31,13:19:00,West,Residential,21.0,46.0,Rain,3,Green,0,Fatal,Good,Monday,0.07935523868567886,0.37739805011007443,0.2222222222222222
606,2023-11-10,19:17:00,Central,Arterial,25.0,26.46,Rain,1,Green,0,Fatal,Poor,Friday,0.09919404835709858,0.1725547751336618,0.0
607,2023-12-19,15:08:00,Central,Crossroad,35.0,39.16,Fog,4,Green,0,Fatal,Fair,Tuesday,0.14879107253564786,0.30569242058916024,0.3333333333333333
608,2023-03-25,06:14:00,North,Crossroad,44.0,52.48,Clear,4,Red,0,Fatal,Fair,Saturday,0.1934283942963422,0.44532969912988785,0.3333333333333333
609,2023-04-14,06:04:00,South,Crossroad,36.0,34.23,Snow,8,Yellow,0,Fatal,Fair,Friday,0.15375077495350278,0.2540098542824195,0.7777777777777777
610,2023-08-07,12:49:00,North,Crossroad,33.0,49.16,Fog,1,Red,0,Fatal,Poor,Monday,0.138871667699938,0.41052521228640315,0.0
611,2023-08-20,14:52:00,North,Arterial,26.0,34.48,Snow,9,Yellow,0,Fatal,Good,Sunday,0.10415375077495351,0.2566306740748506,0.8888888888888888
612,2023-11-19,01:12:00,East,Crossroad,62.0,35.31,Snow,8,Red,0,Fatal,Fair,Sunday,0.28270303781773093,0.2653317957857218,0.7777777777777777
613,2023-05-31,19:58:00,North,Arterial,46.0,30.96,Snow,2,Yellow,0,Fatal,Fair,Wednesday,0.20334779913205206,0.21972953139742113,0.1111111111111111
614,2023-02-27,05:49:00,Central,Arterial,50.0,30.82,Snow,8,Red,1,Major,Fair,Monday,0.2231866088034718,0.21826187231365973,0.7777777777777777
615,2023-10-30,22:57:00,South,Crossroad,69.0,62.11,Clear,3,Red,0,Major,Fair,Monday,0.3174209547427154,0.5462836775343327,0.2222222222222222
616,2023-03-05,02:07:00,West,Residential,38.0,26.3,Clear,7,Yellow,0,Major,Poor,Sunday,0.16367017978921264,0.17087745046650593,0.6666666666666665
617,2023-09-19,19:10:00,West,Crossroad,48.0,65.8,Clear,10,Green,0,Major,Fair,Tuesday,0.21326720396776194,0.5849669776706153,1.0
618,2023-03-18,05:55:00,South,Arterial,33.0,56.39,Clear,5,Red,0,Major,Fair,Saturday,0.138871667699938,0.4863193206835098,0.4444444444444445
619,2023-08-17,09:40:00,South,Highway,183.0,59.57,Rain,10,Green,0,Major,Good,Thursday,0.8828270303781772,0.519656148443233,1.0
620,2023-01-07,14:31:00,West,Highway,161.0,77.03,Snow,10,Green,0,Major,Good,Saturday,0.7737135771853688,0.7026942027466192,1.0
621,2023-08-21,13:28:00,North,Highway,142.0,62.37,Rain,10,Yellow,0,Major,Fair,Monday,0.6794792312461252,0.549009330118461,1.0
622,2023-04-17,01:11:00,South,Highway,138.0,55.88,Fog,1,Green,0,Major,Good,Monday,0.6596404215747055,0.4809728483069504,0.0
623,2023-11-05,09:21:00,North,Highway,137.0,67.76,Clear,3,Red,0,Major,Good,Sunday,0.6546807191568506,0.605514204843275,0.2222222222222222
624,2023-11-09,21:44:00,Central,Arterial,50.0,25.84,Snow,6,Yellow,0,Major,Poor,Thursday,0.2231866088034718,0.16605514204843275,0.5555555555555556
625,2023-02-17,09:20:00,East,Crossroad,54.0,24.44,Clear,2,Red,0,Major,Poor,Friday,0.2430254184748915,0.15137855121081872,0.1111111111111111
626,2023-03-10,03:44:00,East,Residential,56.0,38.67,Snow,4,Yellow,0,Major,Good,Friday,0.25294482331060136,0.3005556137959954,0.3333333333333333
627,2023-02-25,18:46:00,Central,Highway,110.0,66.99,Snow,10,Yellow,0,Major,Poor,Saturday,0.5207687538747675,0.5974420798825872,1.0
628,2023-12-28,09:27:00,Central,Residential,74.0,22.32,Fog,3,Yellow,0,Major,Poor,Thursday,0.34221946683199006,0.12915399937100325,0.2222222222222222
629,2023-11-11,18:31:00,Central,Crossroad,83.0,35.35,Snow,4,Green,0,Major,Poor,Saturday,0.3868567885926844,0.26575112695251074,0.3333333333333333
630,2023-04-10,00:07:00,North,Crossroad,35.0,39.44,Clear,10,Yellow,0,Major,Good,Monday,0.14879107253564786,0.3086277387566831,1.0
631,2023-07-31,01:21:00,East,Arterial,61.0,40.76,Clear,5,Yellow,0,Major,Good,Monday,0.277743335399876,0.3224656672607191,0.4444444444444445
632,2023-02-04,09:19:00,Central,Residential,60.0,30.79,Clear,6,Green,0,Major,Poor,Saturday,0.2727836329820211,0.21794737393856795,0.5555555555555556
633,2023-10-19,19:01:00,South,Arterial,53.0,20.69,Fog,4,Red,0,Major,Poor,Thursday,0.23806571605703658,0.11206625432435267,0.3333333333333333
634,2023-01-19,20:08:00,West,Arterial,47.0,24.77,Snow,8,Yellow,0,Major,Fair,Thursday,0.208307501549907,0.15483803333682777,0.7777777777777777
635,2023-07-31,23:03:00,Central,Residential,35.0,41.89,Fog,1,Yellow,0,Major,Poor,Monday,0.14879107253564786,0.3343117727225076,0.0
636,2023-12-17,10:51:00,East,Highway,171.0,68.87,Rain,6,Red,0,Major,Good,Sunday,0.8233106013639181,0.617150644721669,0.5555555555555556
637,2023-11-17,17:53:00,South,Crossroad,28.0,29.47,Rain,5,Yellow,0,Major,Good,Friday,0.11407315561066336,0.2041094454345319,0.4444444444444445
638,2023-06-11,22:02:00,East,Crossroad,74.0,41.42,Clear,6,Red,0,Major,Good,Sunday,0.34221946683199006,0.3293846315127372,0.5555555555555556
639,2023-06-04,06:33:00,East,Arterial,96.0,43.93,Clear,4,Red,0,Major,Good,Sunday,0.4513329200247985,0.35569766222874516,0.3333333333333333
640,2023-08-16,16:01:00,West,Arterial,53.0,29.53,Rain,9,Red,0,Major,Fair,Wednesday,0.23806571605703658,0.20473844218471537,0.8888888888888888
641,2023-06-17,04:49:00,North,Arterial,52.0,30.78,Rain,8,Yellow,0,Major,Good,Saturday,0.23310601363918165,0.21784254114687074,0.7777777777777777
642,2023-09-25,03:00:00,East,Highway,164.0,89.57,Clear,1,Red,0,Major,Fair,Monday,0.7885926844389336,0.8341545235349617,0.0
643,2023-12-04,23:19:00,North,Residential,34.0,21.35,Rain,4,Red,0,Major,Good,Monday,0.14383137011779293,0.11898521857637072,0.3333333333333333
644,2023-09-30,10:49:00,West,Highway,113.0,68.06,Fog,3,Green,0,Major,Good,Saturday,0.5356478611283323,0.6086591885941923,0.2222222222222222
645,2023-11-15,17:32:00,North,Arterial,27.0,14.78,Fog,3,Yellow,0,Major,Fair,Wednesday,0.10911345319280844,0.05011007443128211,0.2222222222222222
