traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week
847,2023-11-06,08:55:00,North,Crossroad,67,26.54,Clear,2,Green,1,Fatal,Fair,Monday
848,2023-09-02,14:44:00,West,Crossroad,52,47.51,Fog,3,Yellow,0,None,Poor,Saturday
849,2023-12-20,21:25:00,East,Highway,129,58.58,Rain,4,Green,0,None,Good,Wednesday
850,2023-01-09,22:12:00,North,Arterial,60,33.44,Snow,4,Yellow,0,None,Good,Monday
851,2023-11-17,17:12:00,North,Residential,57,35.91,Snow,7,Green,1,Minor,Fair,Friday
852,2023-03-20,23:44:00,West,Crossroad,62,40.88,Snow,10,Green,0,None,Fair,Monday
853,2023-05-31,18:53:00,West,Highway,158,62.07,Fog,4,Green,0,None,Good,Wednesday
854,2023-09-11,23:37:00,Central,Residential,63,59.0,Clear,8,Red,0,None,Fair,Monday
855,2023-11-10,21:57:00,West,Arterial,47,30.25,Clear,7,Yellow,0,None,Good,Friday
856,2023-10-11,02:17:00,West,Crossroad,72,38.8,Clear,6,Red,0,None,Poor,Wednesday
857,2023-08-12,00:10:00,East,Arterial,6,38.78,Snow,4,Red,0,None,Fair,Saturday
858,2023-10-28,21:21:00,Central,Crossroad,39,31.28,Rain,7,Red,0,None,Poor,Saturday
859,2023-12-11,20:47:00,East,Crossroad,56,33.52,Rain,5,Yellow,0,None,Good,Monday
860,2023-02-14,21:30:00,South,Arterial,64,28.52,Rain,8,Green,1,Major,Poor,Tuesday
861,2023-09-10,09:15:00,South,Highway,160,77.4,Clear,6,Red,0,None,Fair,Sunday
862,2023-03-31,16:02:00,North,Residential,64,36.92,Snow,4,Green,1,Minor,Poor,Friday
863,2023-09-07,08:21:00,East,Highway,131,72.69,Fog,1,Green,0,None,Poor,Thursday
864,2023-08-13,14:53:00,North,Highway,139,88.08,Clear,9,Yellow,0,None,Good,Sunday
865,2023-11-19,03:55:00,South,Residential,57,46.71,Rain,8,Yellow,0,None,Fair,Sunday
866,2023-09-13,23:55:00,North,Arterial,45,29.21,Fog,1,Red,0,None,Good,Wednesday
867,2023-08-13,13:49:00,North,Arterial,49,29.57,Snow,9,Red,0,None,Fair,Sunday
868,2023-05-17,11:45:00,West,Residential,65,19.07,Rain,7,Green,0,None,Poor,Wednesday
869,2023-03-12,13:26:00,West,Crossroad,28,23.46,Fog,2,Green,0,None,Fair,Sunday
870,2023-09-22,02:05:00,East,Residential,69,45.68,Snow,1,Green,0,None,Fair,Friday
871,2023-01-19,21:59:00,South,Highway,147,62.65,Fog,3,Red,0,None,Fair,Thursday
872,2023-06-10,11:00:00,East,Arterial,51,41.3,Snow,4,Red,0,None,Poor,Saturday
873,2023-11-16,19:41:00,West,Residential,31,33.91,Snow,2,Green,1,Major,Fair,Thursday
874,2023-07-19,23:46:00,South,Residential,69,36.01,Rain,9,Green,0,None,Poor,Wednesday
875,2023-06-24,20:10:00,North,Highway,153,72.01,Fog,4,Green,0,None,Fair,Saturday
876,2023-02-26,23:03:00,East,Residential,5,37.42,Fog,1,Green,0,None,Good,Sunday
877,2023-10-21,23:00:00,West,Residential,36,17.35,Rain,10,Yellow,0,None,Poor,Saturday
878,2023-11-18,21:34:00,Central,Arterial,60,42.99,Fog,2,Red,0,None,Fair,Saturday
879,2023-09-24,23:15:00,North,Residential,47,39.62,Rain,2,Red,1,Major,Fair,Sunday
880,2023-07-30,02:05:00,North,Crossroad,82,42.52,Rain,8,Red,1,Fatal,Good,Sunday
881,2023-09-27,12:37:00,Central,Crossroad,82,37.94,Fog,4,Yellow,0,None,Fair,Wednesday
882,2023-12-19,15:46:00,West,Arterial,51,19.18,Rain,8,Yellow,0,None,Good,Tuesday
883,2023-03-08,22:32:00,Central,Highway,145,57.25,Rain,1,Red,0,None,Fair,Wednesday
884,2023-10-14,11:58:00,North,Crossroad,93,38.24,Clear,10,Green,0,None,Fair,Saturday
885,2023-09-25,04:07:00,East,Residential,52,36.41,Fog,4,Red,1,Minor,Fair,Monday
886,2023-03-14,18:26:00,North,Residential,50,45.56,Fog,4,Green,1,Fatal,Good,Tuesday
887,2023-06-28,02:55:00,North,Crossroad,37,33.56,Snow,10,Yellow,0,None,Fair,Wednesday
888,2023-06-22,12:30:00,Central,Arterial,35,21.44,Rain,8,Yellow,0,None,Poor,Thursday
889,2023-12-08,14:09:00,East,Highway,137,63.7,Snow,7,Red,0,None,Good,Friday
890,2023-01-24,21:56:00,West,Residential,41,33.08,Clear,1,Green,0,None,Poor,Tuesday
891,2023-12-29,09:35:00,North,Highway,121,63.34,Rain,10,Yellow,0,None,Poor,Friday
892,2023-10-19,16:12:00,West,Highway,119,87.6,Clear,3,Yellow,0,None,Poor,Thursday
893,2023-05-21,06:15:00,Central,Crossroad,51,25.42,Clear,6,Yellow,0,None,Poor,Sunday
894,2023-01-24,15:55:00,North,Residential,43,25.98,Snow,1,Green,0,None,Fair,Tuesday
895,2023-06-12,12:16:00,North,Highway,156,93.4,Clear,5,Yellow,0,None,Good,Monday
896,2023-05-11,02:09:00,East,Crossroad,12,32.92,Rain,6,Green,0,None,Poor,Thursday
897,2024-01-01,01:19:00,West,Highway,146,69.37,Fog,3,Green,0,None,Fair,Monday
898,2023-03-03,01:12:00,South,Arterial,54,25.98,Snow,7,Yellow,0,None,Poor,Friday
899,2023-05-18,01:20:00,West,Crossroad,43,32.04,Clear,7,Red,0,None,Good,Thursday
900,2023-01-10,08:35:00,Central,Highway,171,64.17,Rain,3,Yellow,0,None,Poor,Tuesday
901,2023-07-28,14:05:00,Central,Arterial,88,31.51,Rain,3,Red,0,None,Poor,Friday
902,2023-10-03,13:58:00,Central,Crossroad,35,24.86,Clear,10,Green,0,None,Fair,Tuesday
903,2023-03-27,00:03:00,West,Residential,13,19.33,Fog,3,Yellow,0,None,Fair,Monday
904,2023-04-19,18:53:00,Central,Residential,55,45.09,Clear,9,Green,0,None,Poor,Wednesday
905,2023-06-03,02:25:00,North,Arterial,18,39.16,Fog,3,Red,0,None,Good,Saturday
906,2023-06-25,20:16:00,West,Residential,40,33.17,Rain,6,Yellow,0,None,Fair,Sunday
907,2023-11-03,10:01:00,South,Highway,182,71.17,Snow,3,Green,0,None,Good,Friday
908,2023-12-23,22:31:00,West,Highway,144,71.09,Clear,8,Yellow,0,None,Good,Saturday
909,2023-06-30,12:52:00,Central,Residential,6,26.25,Snow,1,Green,1,Major,Poor,Friday
910,2023-04-09,14:00:00,South,Highway,145,56.1,Fog,3,Yellow,0,None,Poor,Sunday
911,2023-11-11,20:19:00,South,Arterial,47,32.61,Snow,5,Red,0,None,Good,Saturday
912,2023-12-27,22:38:00,South,Highway,145,58.8,Rain,2,Yellow,0,None,Fair,Wednesday
913,2023-10-19,16:31:00,South,Arterial,53,35.54,Rain,3,Green,0,None,Poor,Thursday
914,2023-03-07,08:59:00,Central,Arterial,28,43.29,Fog,1,Green,0,None,Poor,Tuesday
915,2023-12-21,21:34:00,Central,Residential,48,32.15,Snow,1,Green,0,None,Fair,Thursday
916,2023-06-15,13:54:00,West,Residential,64,42.33,Clear,8,Yellow,0,None,Poor,Thursday
917,2023-09-22,01:56:00,South,Highway,169,66.3,Fog,4,Red,0,None,Poor,Friday
918,2023-07-20,06:21:00,North,Highway,137,66.89,Rain,2,Yellow,0,None,Fair,Thursday
919,2023-04-11,05:21:00,East,Highway,127,81.09,Clear,7,Green,0,None,Fair,Tuesday
920,2023-10-31,20:59:00,East,Residential,49,30.34,Rain,4,Green,0,None,Fair,Tuesday
921,2023-01-28,10:33:00,South,Highway,147,48.95,Snow,8,Green,0,None,Poor,Saturday
922,2023-02-13,01:58:00,North,Crossroad,39,32.74,Fog,2,Yellow,1,Major,Good,Monday
923,2023-01-29,09:39:00,West,Highway,153,69.72,Clear,9,Yellow,0,None,Good,Sunday
924,2023-07-15,12:06:00,Central,Crossroad,75,25.07,Rain,10,Yellow,1,Major,Poor,Saturday
925,2023-08-26,13:56:00,Central,Highway,169,67.42,Fog,1,Yellow,0,None,Poor,Saturday
926,2023-06-18,18:12:00,North,Highway,137,97.75,Clear,2,Yellow,0,None,Poor,Sunday
927,2023-04-10,18:08:00,Central,Residential,26,39.35,Fog,4,Red,0,None,Fair,Monday
928,2023-03-12,01:03:00,South,Residential,70,26.64,Snow,6,Yellow,0,None,Poor,Sunday
929,2023-10-05,04:09:00,West,Residential,77,30.0,Fog,1,Red,0,None,Fair,Thursday
930,2023-12-03,21:09:00,North,Arterial,55,42.6,Clear,4,Red,0,None,Fair,Sunday
931,2023-11-24,06:50:00,North,Residential,47,38.49,Rain,8,Yellow,0,None,Fair,Friday
932,2023-06-19,18:36:00,East,Residential,65,18.01,Snow,2,Red,0,None,Good,Monday
933,2023-01-22,15:14:00,North,Arterial,76,18.7,Rain,4,Red,0,None,Poor,Sunday
934,2023-06-19,23:24:00,South,Crossroad,70,41.01,Rain,1,Green,1,Minor,Fair,Monday
935,2023-10-12,03:09:00,East,Crossroad,28,28.71,Rain,6,Yellow,1,Minor,Poor,Thursday
936,2023-04-12,06:18:00,South,Arterial,27,30.28,Fog,3,Yellow,0,None,Good,Wednesday
937,2023-05-06,05:12:00,North,Arterial,43,38.24,Fog,2,Green,0,None,Good,Saturday
938,2023-02-26,10:59:00,South,Residential,76,43.17,Snow,6,Green,0,None,Fair,Sunday
939,2023-09-27,19:56:00,West,Highway,138,77.91,Clear,4,Green,0,None,Good,Wednesday
940,2023-07-13,22:23:00,East,Crossroad,16,25.55,Rain,10,Green,0,None,Poor,Thursday
941,2023-10-02,09:50:00,South,Residential,69,44.92,Rain,5,Green,0,None,Poor,Monday
942,2023-09-18,18:56:00,West,Arterial,25,34.08,Clear,10,Red,1,Fatal,Poor,Monday
943,2023-07-18,20:48:00,Central,Residential,49,34.24,Snow,3,Yellow,0,None,Fair,Tuesday
944,2023-07-11,16:44:00,West,Crossroad,33,35.39,Snow,7,Red,0,None,Poor,Tuesday
945,2023-10-26,20:02:00,South,Arterial,40,31.88,Rain,7,Red,0,None,Good,Thursday
946,2023-08-06,12:36:00,South,Residential,60,32.05,Fog,2,Yellow,0,None,Good,Sunday
947,2023-06-01,14:33:00,East,Arterial,41,38.9,Clear,10,Red,0,None,Poor,Thursday
948,2023-08-19,14:27:00,West,Residential,48,29.04,Snow,7,Red,1,Major,Fair,Saturday
949,2023-04-30,08:41:00,North,Residential,44,55.99,Clear,9,Red,0,None,Poor,Sunday
950,2023-02-10,08:59:00,South,Highway,161,77.05,Clear,1,Green,0,None,Fair,Friday
951,2023-06-20,06:43:00,East,Residential,63,29.33,Fog,3,Yellow,0,None,Poor,Tuesday
952,2023-11-06,04:54:00,Central,Residential,73,43.7,Clear,6,Red,0,None,Fair,Monday
953,2023-07-26,12:52:00,Central,Highway,147,67.58,Snow,3,Yellow,0,None,Poor,Wednesday
954,2023-04-27,07:46:00,South,Crossroad,18,22.99,Rain,9,Yellow,0,None,Poor,Thursday
955,2023-08-25,10:50:00,North,Residential,26,33.14,Rain,7,Red,0,None,Poor,Friday
956,2023-08-19,17:01:00,East,Arterial,84,49.85,Rain,1,Red,0,None,Poor,Saturday
957,2023-12-04,11:21:00,South,Crossroad,62,36.01,Snow,9,Yellow,0,None,Fair,Monday
958,2023-10-28,00:36:00,North,Arterial,13,27.66,Rain,10,Red,0,None,Poor,Saturday
959,2023-10-21,12:24:00,South,Crossroad,34,33.79,Clear,4,Yellow,0,None,Fair,Saturday
960,2023-06-18,18:28:00,East,Highway,146,60.22,Rain,9,Green,0,None,Poor,Sunday
961,2023-12-19,19:31:00,North,Arterial,10,37.98,Rain,5,Green,0,None,Fair,Tuesday
962,2023-05-30,21:33:00,North,Crossroad,28,42.39,Clear,1,Red,0,None,Poor,Tuesday
963,2023-07-30,12:10:00,North,Arterial,91,24.64,Snow,2,Red,0,None,Poor,Sunday
964,2023-04-16,04:55:00,South,Residential,5,29.71,Snow,8,Yellow,0,None,Poor,Sunday
965,2023-10-22,09:37:00,South,Crossroad,72,47.67,Fog,2,Green,0,None,Good,Sunday
966,2023-07-24,19:51:00,South,Residential,25,35.97,Snow,10,Red,1,Minor,Fair,Monday
967,2023-05-28,20:56:00,West,Residential,40,31.15,Fog,2,Red,0,None,Poor,Sunday
968,2023-04-02,19:46:00,West,Crossroad,102,19.98,Snow,10,Yellow,1,Fatal,Good,Sunday
969,2023-01-23,07:56:00,South,Residential,55,35.74,Fog,2,Yellow,0,None,Good,Monday
970,2023-07-30,17:07:00,East,Highway,171,80.98,Clear,7,Yellow,0,None,Fair,Sunday
971,2023-05-10,06:32:00,North,Crossroad,56,36.08,Clear,8,Green,0,None,Poor,Wednesday
972,2023-07-24,06:25:00,North,Highway,155,61.25,Fog,2,Green,0,None,Poor,Monday
973,2023-08-26,15:29:00,North,Highway,162,61.04,Rain,3,Yellow,0,None,Fair,Saturday
974,2023-05-23,05:10:00,North,Highway,157,63.77,Rain,9,Red,0,None,Good,Tuesday
975,2023-03-28,02:42:00,North,Residential,72,31.59,Rain,3,Red,0,None,Fair,Tuesday
976,2023-01-18,21:34:00,South,Crossroad,14,52.62,Clear,2,Yellow,0,None,Poor,Wednesday
977,2023-06-07,14:03:00,Central,Highway,131,73.46,Clear,4,Red,0,None,Good,Wednesday
978,2023-05-03,06:05:00,North,Crossroad,38,53.74,Clear,4,Green,0,None,Fair,Wednesday
979,2023-02-02,07:56:00,North,Arterial,7,57.1,Rain,9,Green,0,None,Fair,Thursday
980,2023-06-17,10:35:00,South,Arterial,71,33.79,Snow,4,Red,0,None,Good,Saturday
981,2023-07-02,10:11:00,North,Crossroad,48,34.28,Fog,2,Green,0,None,Fair,Sunday
982,2023-02-03,21:52:00,East,Residential,60,46.45,Clear,7,Green,0,None,Good,Friday
983,2023-11-03,15:06:00,Central,Arterial,61,32.72,Fog,3,Green,0,None,Poor,Friday
984,2023-12-23,12:43:00,South,Residential,46,30.79,Rain,6,Yellow,0,None,Poor,Saturday
985,2023-12-08,15:04:00,East,Highway,146,73.07,Snow,4,Red,0,None,Poor,Friday
986,2023-12-27,00:14:00,North,Highway,161,40.48,Fog,4,Green,0,None,Poor,Wednesday
987,2023-11-14,02:03:00,South,Residential,63,33.56,Snow,3,Red,0,None,Good,Tuesday
988,2023-11-25,01:15:00,Central,Crossroad,49,28.89,Fog,3,Green,0,None,Fair,Saturday
989,2023-01-21,16:50:00,West,Residential,72,49.48,Clear,6,Green,0,None,Poor,Saturday
990,2023-04-16,17:03:00,South,Arterial,34,35.26,Snow,3,Yellow,0,None,Fair,Sunday
991,2023-01-04,02:55:00,West,Highway,130,52.96,Rain,3,Green,0,None,Poor,Wednesday
992,2023-03-06,02:11:00,Central,Arterial,37,38.9,Rain,7,Yellow,0,None,Good,Monday
993,2023-06-09,05:46:00,South,Arterial,69,36.1,Snow,4,Green,0,None,Poor,Friday
994,2023-10-23,14:40:00,South,Residential,64,36.13,Snow,7,Green,0,None,Fair,Monday
995,2023-08-30,14:27:00,Central,Crossroad,37,35.46,Rain,7,Red,0,None,Good,Wednesday
996,2023-02-12,09:38:00,Central,Arterial,66,38.03,Rain,8,Red,0,None,Fair,Sunday
997,2023-05-26,12:35:00,Central,Crossroad,73,47.08,Clear,8,Red,0,None,Good,Friday
998,2023-04-08,00:00:00,Central,Residential,57,40.56,Snow,7,Red,0,None,Fair,Saturday
999,2023-07-11,12:31:00,East,Highway,149,56.95,Snow,7,Green,0,None,Good,Tuesday
1000,2023-03-25,06:48:00,West,Residential,46,26.04,Fog,4,Yellow,0,None,Poor,Saturday
1001,2023-07-08,22:03:00,West,Crossroad,36,30.84,Rain,1,Green,0,None,Fair,Saturday
1002,2023-07-05,20:45:00,North,Arterial,34,29.54,Fog,2,Yellow,0,None,Fair,Wednesday
1003,2023-11-05,18:42:00,South,Highway,112,82.13,Clear,7,Green,0,None,Poor,Sunday
1004,2023-10-28,02:33:00,South,Crossroad,50,25.46,Rain,5,Red,0,None,Fair,Saturday
1005,2023-09-30,21:56:00,West,Residential,63,39.5,Snow,2,Yellow,0,None,Good,Saturday
1006,2023-06-26,04:17:00,South,Crossroad,17,25.9,Fog,4,Green,1,Minor,Good,Monday
1007,2023-12-23,13:33:00,West,Residential,34,24.48,Snow,6,Green,0,None,Good,Saturday
1008,2023-03-10,06:31:00,South,Highway,166,62.45,Snow,3,Yellow,0,None,Good,Friday
1009,2023-04-04,06:16:00,West,Crossroad,44,19.96,Clear,2,Yellow,0,None,Good,Tuesday
1010,2023-07-13,03:17:00,North,Residential,62,27.61,Clear,8,Yellow,0,None,Good,Thursday
1011,2023-02-21,00:03:00,East,Highway,151,82.77,Clear,9,Green,0,None,Good,Tuesday
1012,2023-07-12,19:33:00,East,Crossroad,77,21.53,Snow,7,Red,0,None,Poor,Wednesday
1013,2023-12-16,10:20:00,South,Residential,5,33.47,Snow,1,Red,0,None,Poor,Saturday
1014,2023-06-19,03:00:00,West,Crossroad,86,41.91,Rain,2,Green,0,None,Poor,Monday
1015,2023-05-24,22:48:00,South,Residential,54,28.07,Snow,8,Yellow,0,None,Poor,Wednesday
1016,2023-12-05,06:00:00,East,Highway,166,56.21,Fog,3,Green,0,None,Poor,Tuesday
1017,2023-04-30,19:31:00,West,Highway,159,68.04,Fog,1,Red,0,None,Fair,Sunday
1018,2023-05-31,19:12:00,South,Highway,171,86.08,Rain,5,Red,0,None,Good,Wednesday
1019,2023-10-08,14:10:00,West,Highway,157,59.93,Snow,4,Yellow,0,None,Poor,Sunday
1020,2023-03-29,21:44:00,North,Highway,149,49.85,Snow,3,Yellow,0,None,Good,Wednesday
1021,2023-06-17,12:49:00,East,Arterial,36,28.73,Fog,1,Yellow,0,None,Fair,Saturday
1022,2023-10-01,20:46:00,West,Highway,139,65.22,Fog,1,Green,0,None,Poor,Sunday
1023,2023-07-13,22:47:00,West,Crossroad,33,40.97,Rain,2,Green,0,None,Fair,Thursday
1024,2023-02-27,02:21:00,Central,Arterial,50,39.91,Clear,3,Yellow,0,None,Fair,Monday
1025,2023-07-14,18:47:00,North,Residential,43,41.55,Clear,4,Yellow,0,None,Poor,Friday
1026,2023-08-05,10:49:00,East,Arterial,66,25.06,Rain,1,Green,0,None,Fair,Saturday
1027,2023-08-24,10:09:00,East,Arterial,36,29.57,Snow,3,Yellow,0,None,Fair,Thursday
1028,2023-03-16,23:42:00,North,Residential,23,25.45,Fog,1,Yellow,0,None,Poor,Thursday
1029,2023-12-28,18:30:00,South,Crossroad,40,39.0,Fog,1,Yellow,0,None,Fair,Thursday
1030,2023-06-20,04:52:00,South,Arterial,55,41.94,Clear,7,Green,0,None,Fair,Tuesday
1031,2023-12-04,05:01:00,Central,Crossroad,67,30.9,Fog,4,Red,0,None,Poor,Monday
1032,2023-07-20,12:04:00,Central,Residential,57,31.17,Fog,4,Yellow,1,Major,Good,Thursday
1033,2023-10-25,01:54:00,East,Crossroad,55,27.34,Rain,8,Yellow,0,None,Good,Wednesday
1034,2023-05-30,04:13:00,South,Arterial,5,38.66,Clear,10,Red,0,None,Poor,Tuesday
1035,2023-03-17,12:27:00,South,Highway,178,89.26,Clear,3,Red,0,None,Fair,Friday
1036,2023-03-02,16:41:00,East,Crossroad,69,41.89,Rain,7,Yellow,0,None,Poor,Thursday
1037,2023-03-02,07:25:00,West,Residential,51,33.58,Rain,7,Yellow,0,None,Poor,Thursday
1038,2023-12-10,21:05:00,West,Crossroad,37,29.47,Fog,4,Yellow,0,None,Poor,Sunday
1039,2023-03-03,03:05:00,North,Crossroad,62,41.63,Rain,10,Green,0,None,Poor,Friday
1040,2023-09-03,08:44:00,North,Arterial,47,28.4,Snow,7,Red,0,None,Poor,Sunday
1041,2023-03-06,03:20:00,North,Arterial,50,36.81,Snow,7,Yellow,0,None,Good,Monday
1042,2023-10-02,16:31:00,North,Highway,121,45.63,Rain,3,Yellow,0,None,Good,Monday
1043,2023-12-22,05:00:00,Central,Crossroad,38,22.23,Fog,2,Green,0,None,Good,Friday
1044,2023-12-01,05:05:00,Central,Residential,39,38.52,Clear,9,Green,0,None,Good,Friday
1045,2023-10-06,05:27:00,North,Arterial,40,43.62,Fog,3,Green,0,None,Poor,Friday
1046,2023-08-16,04:36:00,West,Residential,56,34.4,Fog,2,Yellow,0,None,Poor,Wednesday
1047,2023-12-06,01:15:00,North,Arterial,62,22.89,Rain,3,Red,0,None,Good,Wednesday
1048,2023-04-21,18:22:00,East,Arterial,70,31.39,Snow,5,Green,0,None,Poor,Friday
1049,2023-11-29,05:25:00,West,Highway,163,55.43,Fog,2,Yellow,0,None,Fair,Wednesday
1050,2023-02-06,20:46:00,East,Arterial,18,38.54,Fog,2,Yellow,0,None,Poor,Monday
1051,2023-03-20,10:50:00,West,Crossroad,57,30.98,Clear,2,Yellow,0,None,Good,Monday
1052,2023-09-30,03:43:00,Central,Crossroad,32,51.25,Clear,2,Red,0,None,Poor,Saturday
1053,2023-06-20,08:09:00,South,Residential,26,56.43,Clear,4,Green,0,None,Fair,Tuesday
1054,2023-02-23,03:11:00,Central,Residential,31,37.11,Snow,6,Green,0,None,Poor,Thursday
1055,2023-05-25,17:17:00,Central,Highway,143,86.03,Clear,7,Green,0,None,Fair,Thursday
1056,2023-12-14,17:35:00,Central,Crossroad,39,30.7,Snow,5,Yellow,1,Fatal,Good,Thursday
1057,2024-01-01,04:42:00,South,Arterial,50,23.98,Snow,5,Yellow,1,Fatal,Poor,Monday
1058,2023-11-24,11:45:00,South,Crossroad,64,27.89,Snow,6,Green,0,None,Fair,Friday
1059,2023-09-15,09:17:00,West,Arterial,45,24.05,Fog,3,Yellow,0,None,Good,Friday
1060,2023-06-10,02:40:00,North,Highway,98,62.47,Rain,10,Green,1,Fatal,Good,Saturday
1061,2023-05-27,17:59:00,West,Highway,198,70.28,Snow,3,Yellow,0,None,Poor,Saturday
1062,2023-09-21,21:43:00,Central,Highway,149,61.9,Snow,4,Green,0,None,Poor,Thursday
1063,2023-01-04,22:27:00,Central,Residential,50,36.38,Rain,9,Yellow,0,None,Poor,Wednesday
1064,2023-01-22,19:28:00,South,Arterial,26,40.91,Rain,3,Green,0,None,Fair,Sunday
1065,2023-01-27,13:31:00,West,Arterial,64,37.75,Fog,2,Green,0,None,Fair,Friday
1066,2023-03-02,09:19:00,West,Residential,58,32.16,Fog,4,Green,0,None,Good,Thursday
1067,2023-06-06,20:32:00,North,Crossroad,63,36.73,Snow,1,Green,0,None,Fair,Tuesday
1068,2023-06-18,09:22:00,North,Highway,142,59.41,Fog,4,Yellow,0,None,Good,Sunday
1069,2023-02-21,13:31:00,South,Highway,152,76.39,Rain,8,Red,1,Fatal,Good,Tuesday
1070,2023-05-09,07:30:00,West,Residential,25,20.26,Fog,2,Red,0,None,Fair,Tuesday
1071,2023-05-18,03:28:00,West,Arterial,53,32.41,Rain,7,Red,1,Fatal,Poor,Thursday
1072,2023-04-12,03:12:00,East,Highway,153,65.95,Rain,6,Red,0,None,Fair,Wednesday
1073,2023-03-24,21:12:00,West,Residential,45,54.9,Clear,9,Red,0,None,Fair,Friday
1074,2023-12-16,22:08:00,East,Crossroad,17,25.37,Snow,2,Green,0,None,Good,Saturday
1075,2023-03-06,04:22:00,Central,Highway,147,50.85,Rain,6,Green,0,None,Poor,Monday
1076,2023-11-02,23:00:00,West,Crossroad,46,45.29,Fog,1,Red,0,None,Fair,Thursday
1077,2023-05-07,19:09:00,Central,Arterial,50,33.85,Rain,5,Red,0,None,Good,Sunday
1078,2023-05-07,21:52:00,West,Arterial,24,27.07,Snow,9,Yellow,0,None,Good,Sunday
1079,2023-04-07,18:40:00,South,Arterial,42,36.82,Clear,1,Green,0,None,Fair,Friday
1080,2023-04-09,04:27:00,North,Arterial,75,45.58,Clear,7,Green,0,None,Fair,Sunday
1081,2023-12-25,20:14:00,South,Residential,27,33.97,Snow,9,Red,0,None,Good,Monday
1082,2023-01-27,09:07:00,East,Residential,59,41.12,Fog,4,Red,0,None,Poor,Friday
1083,2023-01-25,05:02:00,North,Highway,181,55.88,Fog,4,Green,0,None,Fair,Wednesday
1084,2023-11-07,03:27:00,South,Residential,33,21.94,Snow,5,Red,0,None,Fair,Tuesday
1085,2023-12-09,00:43:00,Central,Arterial,45,35.73,Fog,3,Red,0,None,Poor,Saturday
1086,2023-10-29,16:38:00,East,Arterial,69,31.39,Fog,4,Green,1,Minor,Poor,Sunday
1087,2023-03-08,20:47:00,Central,Highway,143,81.52,Clear,4,Yellow,0,None,Poor,Wednesday
1088,2023-08-17,03:04:00,Central,Residential,33,48.72,Fog,2,Yellow,0,None,Fair,Thursday
1089,2023-03-20,01:08:00,South,Crossroad,17,33.48,Fog,3,Yellow,0,None,Fair,Monday
1090,2023-03-02,13:04:00,West,Crossroad,90,40.07,Clear,5,Green,0,None,Poor,Thursday
1091,2023-03-08,09:02:00,Central,Highway,146,61.14,Rain,8,Yellow,0,None,Fair,Wednesday
1092,2023-09-20,02:10:00,West,Crossroad,46,42.98,Snow,5,Red,0,None,Poor,Wednesday
1093,2023-01-02,05:36:00,South,Highway,105,76.27,Snow,9,Yellow,0,None,Poor,Monday
1094,2023-04-23,09:45:00,East,Highway,121,61.87,Rain,9,Green,0,None,Good,Sunday
1095,2023-01-21,20:09:00,East,Arterial,41,36.71,Fog,2,Green,0,None,Poor,Saturday
1096,2023-04-18,17:07:00,North,Residential,18,35.7,Fog,3,Red,0,None,Good,Tuesday
1097,2023-07-29,19:18:00,East,Highway,190,66.37,Clear,5,Red,0,None,Good,Saturday
1098,2023-01-09,17:42:00,Central,Highway,153,58.7,Snow,10,Yellow,0,None,Fair,Monday
1099,2023-08-15,07:20:00,East,Arterial,58,32.15,Snow,4,Green,0,None,Fair,Tuesday
1100,2023-08-11,11:09:00,West,Highway,137,67.9,Snow,3,Green,0,None,Fair,Friday
1101,2023-04-01,06:36:00,West,Arterial,86,30.47,Fog,2,Green,0,None,Fair,Saturday
1102,2023-07-21,21:38:00,South,Highway,164,53.65,Rain,4,Green,0,None,Fair,Friday
1103,2023-11-27,12:06:00,Central,Arterial,30,44.72,Clear,7,Yellow,0,None,Good,Monday
1104,2023-02-26,00:48:00,North,Arterial,79,34.84,Rain,3,Green,0,None,Fair,Sunday
1105,2023-11-04,00:50:00,North,Highway,143,63.99,Fog,2,Yellow,1,Fatal,Good,Saturday
1106,2023-08-16,05:19:00,East,Crossroad,24,36.84,Rain,9,Green,0,None,Good,Wednesday
1107,2023-11-18,17:07:00,North,Highway,167,75.48,Clear,2,Yellow,0,None,Fair,Saturday
1108,2023-08-01,04:00:00,South,Highway,140,66.13,Rain,3,Red,0,None,Fair,Tuesday
1109,2023-05-27,07:58:00,West,Highway,141,63.47,Snow,4,Green,0,None,Good,Saturday
1110,2023-05-25,11:04:00,Central,Residential,91,37.53,Clear,1,Red,0,None,Good,Thursday
1111,2023-04-02,13:33:00,East,Arterial,42,26.82,Snow,5,Green,0,None,Poor,Sunday
1112,2023-05-27,11:56:00,North,Residential,64,30.55,Snow,5,Yellow,0,None,Fair,Saturday
1113,2023-12-31,02:50:00,North,Arterial,37,42.57,Rain,7,Red,0,None,Good,Sunday
